C:\DOCUMENTS AND SETTINGS\ADMINISTRATOR\DESKTOP\EFFORT\PATIENT 25\TRACINGS\ACQ 3\EFFORTRT25_COMPLETE_OLD.ACQ
5.000000 msec/sample
5 channels
Paw
cmH2O
Peso
cmH2O
Pgas
cmH2O
Flow
L/s
PL
cmH2O
CH1	CH2	CH3	CH4	CH40	
5.7412	15.4309	12.1232	-0.0157776	-9.68966	
5.74812	15.4101	12.1644	-0.0139452	-9.66199	
5.72045	15.4101	12.1849	-0.0121128	-9.68966	
5.71353	15.4447	12.1644	-0.011502	-9.73115	
5.68586	15.4793	12.089	-0.0133344	-9.7934	
5.66511	15.4447	12.089	-0.00783727	-9.77957	
5.69278	15.4447	12.0752	-0.0105858	-9.75191	
5.72045	15.4101	12.0752	-0.0111966	-9.68966	
5.68586	15.4654	12.0821	-0.0102804	-9.77957	
5.6997	15.4516	12.0204	-0.00722648	-9.7519	
5.65819	15.4447	12.0204	-0.0118074	-9.78649	
5.69278	15.4378	11.9998	-0.0105858	-9.74499	
5.68586	15.417	12.0204	-0.00905886	-9.73116	
5.67895	15.4585	11.9861	-0.0108912	-9.77957	
5.64436	15.4239	11.9587	-0.00905886	-9.77958	
5.63053	15.4239	11.9587	-0.0102804	-9.79341	
5.65819	15.4309	11.945	-0.0111966	-9.77266	
5.62361	15.4032	11.9312	-0.00905886	-9.77958	
5.67203	15.3824	11.9107	-0.0105858	-9.71042	
5.57519	15.3548	11.9244	-0.00966965	-9.7796	
5.58902	15.3548	11.9312	-0.00844806	-9.76576	
5.55444	15.3202	11.9518	-0.00783727	-9.76577	
5.57519	15.3133	11.8627	-0.00997504	-9.7381	
5.54752	15.2856	11.9107	-0.0111966	-9.73811	
5.56827	15.2925	11.9587	-0.00875346	-9.72427	
5.56827	15.1819	11.9861	-0.0108912	-9.61362	
5.52677	15.1542	11.9655	-0.0102804	-9.62746	
5.51293	15.1335	11.9861	-0.00905886	-9.62055	
5.52677	15.0712	11.9312	-0.00966965	-9.54448	
5.45068	15.0436	11.9724	-0.011502	-9.5929	
5.53369	15.0298	11.9312	-0.0108912	-9.49607	
5.46451	14.8914	11.9107	-0.00997504	-9.42693	
5.52677	14.9053	11.9861	-0.00844806	-9.37851	
5.47143	14.8776	11.9587	-0.00905886	-9.40618	
5.51293	14.8361	11.9587	-0.0102804	-9.32318	
5.47835	14.85	11.9312	-0.00875346	-9.3716	
5.54752	14.8015	11.9244	-0.00936425	-9.25402	
5.4576	14.767	11.9381	-0.00722648	-9.30937	
5.45068	14.767	11.9724	-0.00936425	-9.31628	
5.4576	14.7324	11.9518	-0.00844806	-9.27479	
5.40918	14.7186	12.0067	-0.0056995	-9.30938	
5.39534	14.6771	11.9381	-0.00447792	-9.28172	
5.33309	14.6425	11.9861	-0.0056995	-9.30939	
5.35384	14.6701	12.0204	-0.00417252	-9.31631	
5.27775	14.5595	11.9998	-0.00539411	-9.28175	
5.27775	14.5664	12.0067	-0.00386713	-9.28866	
5.24317	14.518	12.0341	-0.00234015	-9.27484	
5.18091	14.4973	12.089	-0.00325634	-9.31635	
5.11866	14.4419	12.0752	-0.00172936	-9.32328	
5.06332	14.435	12.0958	-0.00111857	-9.3717	
5.174	14.3935	12.137	0.00407316	-9.21953	
5.00798	14.352	12.1987	0.0086541	-9.34405	
4.82814	14.3589	12.1712	0.00712712	-9.53081	
4.7313	14.3036	12.2192	0.0083487	-9.57232	
4.66213	14.2483	12.2124	0.00743251	-9.58617	
4.66213	14.2068	12.2055	0.0107919	-9.54468	
4.55837	14.1653	12.2535	0.0126242	-9.60694	
4.57912	14.1169	12.2741	0.0135404	-9.53778	
4.42003	14.0892	12.2878	0.0138458	-9.66921	
4.32319	14.0339	12.3221	0.0150674	-9.71073	
4.2471	13.9924	12.2672	0.0181214	-9.74532	
4.11568	13.9094	12.3084	0.0184268	-9.79376	
3.98425	13.9094	12.3289	0.0196483	-9.92519	
3.91508	13.8334	12.3564	0.0205645	-9.91829	
3.81824	13.7988	12.2947	0.0248401	-9.98055	
3.72832	13.7573	12.2672	0.0288102	-10.029	
3.58306	13.7227	12.2192	0.0291156	-10.1397	
3.4378	13.6605	12.2261	0.0330858	-10.2227	
3.34788	13.6605	12.2535	0.0346127	-10.3126	
3.20953	13.5567	12.1301	0.0407207	-10.3472	
3.08503	13.5222	12.1507	0.0437746	-10.4371	
3.00894	13.536	12.1438	0.04408	-10.5271	
2.83601	13.5153	12.089	0.0449962	-10.6792	
2.67692	13.4461	12.0547	0.0483555	-10.7692	
2.55241	13.453	12.0204	0.0514095	-10.9006	
2.42098	13.453	12.0547	0.0517149	-11.032	
2.28956	13.4254	11.9998	0.0532419	-11.1358	
2.10279	13.3977	11.9655	0.0550743	-11.2949	
2.01287	13.3839	11.9175	0.0501879	-11.371	
1.9022	13.3631	11.897	0.0459124	-11.4609	
1.88145	13.2732	11.8764	0.0614876	-11.3918	
1.96445	13.294	11.8215	0.0694279	-11.3295	
2.13738	13.2317	11.7872	0.0917217	-11.0943	
1.91603	13.2317	11.7324	0.102411	-11.3157	
1.83303	13.211	11.705	0.114321	-11.3779	
1.92987	13.2041	11.6912	0.136615	-11.2742	
2.24805	13.2041	11.609	0.163184	-10.956	
2.5109	13.1418	11.5884	0.195556	-10.6309	
2.67692	13.1418	11.5678	0.220904	-10.4649	
2.76684	13.0934	11.5541	0.245947	-10.3266	
2.89826	13.0657	11.5267	0.277708	-10.1675	
3.26487	13.0657	11.5267	0.325655	-9.80087	
3.54156	12.9758	11.4581	0.345506	-9.43429	
3.89433	12.9067	11.4512	0.299696	-9.01236	
4.15718	12.9067	11.4101	0.309469	-8.74951	
4.55837	12.8721	11.3895	0.310996	-8.31374	
4.60679	12.796	11.321	0.442621	-8.18925	
4.85581	12.7269	11.321	0.450256	-7.87107	
5.15324	12.6992	11.2113	0.430406	-7.54598	
5.28467	12.6024	11.1701	0.442011	-7.31773	
5.56135	12.5609	11.1564	0.457586	-6.99956	
5.7827	12.554	11.0947	0.438651	-6.77129	
5.93488	12.471	11.033	0.509198	-6.53613	
6.12164	12.4157	11.0055	0.512862	-6.29404	
6.36374	12.3742	10.9301	0.497898	-6.01045	
6.50208	12.3604	10.937	0.500341	-5.85828	
6.64043	12.2981	10.8753	0.54218	-5.65769	
6.7926	12.2774	10.8204	0.545234	-5.48477	
6.84794	12.2359	10.8204	0.525078	-5.38794	
6.88944	12.2705	10.7381	0.494233	-5.38102	
6.86869	12.2428	10.7244	0.524468	-5.37411	
6.86869	12.1598	10.6558	0.507671	-5.29112	
6.95861	12.1944	10.6627	0.547067	-5.23577	
6.98628	12.1806	10.6215	0.525078	-5.19427	
7.0762	12.1391	10.5941	0.497898	-5.06286	
7.18688	12.1183	10.5941	0.523551	-4.93144	
7.17996	12.1391	10.5667	0.566918	-4.9591	
7.19379	12.0561	10.553	0.509503	-4.86228	
7.29755	12.0492	10.5187	0.51836	-4.75161	
7.32522	12.0215	10.4981	0.516527	-4.69628	
7.36672	12.0492	10.505	0.54157	-4.68244	
7.36672	12.0215	10.4913	0.496982	-4.65478	
7.49815	11.9662	10.4433	0.51897	-4.46803	
7.50507	11.9593	10.4227	0.554702	-4.45419	
7.51198	11.9662	10.4158	0.548594	-4.45419	
7.53273	11.8901	10.3678	0.550426	-4.35737	
7.56732	11.9247	10.3747	0.548899	-4.35736	
7.62957	11.9039	10.3747	0.509198	-4.27436	
7.56732	11.9039	10.3336	0.539127	-4.33662	
7.68491	11.8694	10.3541	0.571193	-4.18445	
7.60882	11.8486	10.313	0.525689	-4.23979	
7.65724	11.814	10.3198	0.507976	-4.15679	
7.62266	11.8002	10.3267	0.518665	-4.17755	
7.72641	11.8279	10.2718	0.554091	-4.10145	
7.761	11.7449	10.265	0.548594	-3.98388	
7.71258	11.7518	10.2307	0.549205	-4.03921	
7.78867	11.6619	10.265	0.511946	-3.87322	
7.7195	11.6688	10.2581	0.525078	-3.94931	
7.78867	11.6066	10.2376	0.540959	-3.8179	
7.844	11.5997	10.2444	0.590128	-3.75565	
7.81634	11.5582	10.1621	0.509809	-3.74182	
7.87859	11.5305	10.2444	0.486904	-3.65191	
7.85092	11.5028	10.2444	0.525995	-3.65191	
7.96159	11.4475	10.2238	0.551037	-3.48591	
8.05843	11.4129	10.1896	0.544624	-3.3545	
7.99618	11.3645	10.2238	0.543707	-3.36834	
8.05152	11.3369	10.217	0.47988	-3.28534	
8.05152	11.2677	10.2101	0.539127	-3.21619	
8.05843	11.2124	10.217	0.558061	-3.15395	
8.13452	11.164	10.2307	0.543707	-3.02945	
8.11377	11.1225	10.2033	0.567528	-3.00871	
8.22445	11.0326	10.2718	0.566001	-2.80813	
8.25903	11.0326	10.2581	0.440789	-2.77355	
8.27287	10.9288	10.2444	0.525995	-2.65598	
8.29362	10.8804	10.2581	0.578523	-2.58682	
8.21061	10.8666	10.2581	0.536683	-2.65599	
8.27978	10.8182	10.2924	0.494233	-2.53841	
8.36279	10.7905	10.3198	0.549205	-2.42775	
8.40429	10.749	10.313	0.500341	-2.34475	
8.41121	10.7283	10.3061	0.538516	-2.31709	
8.3282	10.6661	10.3267	0.485071	-2.33785	
8.50113	10.6453	10.3747	0.558366	-2.14418	
8.43888	10.6315	10.3404	0.539737	-2.1926	
8.50805	10.6384	10.409	0.543707	-2.13035	
8.50113	10.6107	10.4021	0.508282	-2.1096	
8.50113	10.5554	10.457	0.534546	-2.05428	
8.54263	10.507	10.457	0.503395	-1.96436	
8.44579	10.4863	10.5187	0.501563	-2.04046	
8.48038	10.4448	10.5118	0.505228	-1.96438	
8.50113	10.3479	10.5461	0.559283	-1.84681	
8.52188	10.2995	10.553	0.543097	-1.77765	
8.56338	10.2511	10.6078	0.506449	-1.68774	
8.63256	10.2235	10.6353	0.502479	-1.59091	
8.58414	10.2235	10.6284	0.527216	-1.63933	
8.67406	10.2165	10.6764	0.499425	-1.54249	
8.67406	10.1889	10.7038	0.507365	-1.51482	
8.75015	10.1266	10.7313	0.539432	-1.3765	
8.83315	10.0921	10.7655	0.53027	-1.25891	
8.86082	10.0921	10.7587	0.432543	-1.23125	
8.81932	10.0782	10.7793	0.512862	-1.25892	
8.95766	9.99525	10.8204	0.524468	-1.03759	
8.88849	10.0437	10.8273	0.529048	-1.15517	
9.03375	9.98142	10.937	0.501257	-0.947669	
9.10292	9.98142	10.8821	0.459418	-0.878498	
8.99225	9.93301	10.9027	0.440484	-0.940763	
9.07525	9.95376	10.9507	0.438651	-0.878504	
9.10984	9.93992	11.0193	0.498203	-0.830087	
9.11675	9.93992	11.0398	0.486598	-0.82317	
9.16517	9.91918	11.0261	0.461861	-0.754004	
9.22743	9.89152	11.1015	0.471023	-0.664087	
9.28276	9.98142	11.1015	0.474688	-0.698652	
9.2551	9.93992	11.0878	0.432238	-0.684828	
9.35194	9.95376	11.0673	0.425214	-0.601819	
9.28968	10.0437	11.1633	0.386734	-0.753975	
9.28968	10.0575	11.177	0.444759	-0.767806	
9.39344	10.0782	11.1907	0.438651	-0.684796	
9.3796	10.1266	11.2455	0.427352	-0.747039	
9.36577	10.1474	11.2867	0.370243	-0.78162	
9.44878	10.258	11.273	0.375434	-0.809263	
9.46261	10.265	11.2524	0.389483	-0.802344	
9.4972	10.3549	11.2867	0.428879	-0.85766	
9.44186	10.4309	11.3278	0.398644	-0.989068	
9.53178	10.4932	11.3415	0.395896	-0.961385	
9.49028	10.5623	11.3827	0.380626	-1.07204	
9.53178	10.6384	11.321	0.365967	-1.10661	
9.57328	10.7421	11.3758	0.335122	-1.16884	
9.70471	10.8251	11.3964	0.333595	-1.1204	
9.69779	10.832	11.417	0.328709	-1.13424	
9.69087	10.9427	11.4032	0.334206	-1.2518	
9.75313	10.9703	11.417	0.3452	-1.21721	
9.71854	11.0672	11.4307	0.313439	-1.34861	
9.76005	11.1571	11.4581	0.317715	-1.39701	
9.8638	11.1709	11.4512	0.28687	-1.30709	
9.91222	11.24	11.513	0.288091	-1.32782	
9.95373	11.3092	11.4924	0.290229	-1.35547	
9.97448	11.3369	11.4581	0.302139	-1.36238	
10.0091	11.3299	11.5335	0.298475	-1.32088	
9.95373	11.4198	11.4855	0.249917	-1.46612	
9.95373	11.4406	11.5061	0.244725	-1.48687	
9.99523	11.4683	11.4718	0.242893	-1.47303	
9.97448	11.5097	11.4924	0.233425	-1.53527	
9.98831	11.5167	11.4992	0.230371	-1.52835	
10.0644	11.5651	11.465	0.217239	-1.50067	
10.016	11.6066	11.4581	0.210521	-1.59059	
10.0713	11.6481	11.4581	0.200443	-1.57674	
10.0436	11.6066	11.465	0.1867	-1.56292	
10.1059	11.6204	11.4101	0.207161	-1.5145	
10.2166	11.6342	11.369	0.179065	-1.41765	
10.2373	11.6757	11.3827	0.155549	-1.43839	
10.1751	11.6896	11.3141	0.163184	-1.51448	
10.182	11.7172	11.369	0.157076	-1.53522	
10.1336	11.7103	11.3278	0.163795	-1.57673	
10.1405	11.7725	11.3004	0.149442	-1.63205	
10.1958	11.8002	11.2661	0.123788	-1.60438	
10.0644	11.8348	11.2524	0.122261	-1.77038	
10.1958	11.8832	11.2867	0.11768	-1.68736	
10.2027	11.8832	11.273	0.124399	-1.68045	
10.1474	11.8901	11.2455	0.128064	-1.7427	
10.2027	11.9731	11.2935	0.103938	-1.77035	
10.1612	12.0215	11.273	0.0993566	-1.86026	
10.1474	12.0008	11.2455	0.113405	-1.85335	
10.1958	12.0837	11.225	0.103938	-1.88791	
10.1958	12.0907	11.225	0.0920271	-1.89483	
8.30745	12.146	11.2318	0.060266	-3.83853	
7.52582	12.1806	11.2318	-0.030742	-4.65474	
8.03768	12.1736	11.2113	-0.0576168	-4.13596	
7.34597	12.1598	11.1633	-0.0609761	-4.81384	
7.0762	12.305	11.2181	-0.0960966	-5.22883	
6.59201	12.2705	11.177	-0.167559	-5.67845	
6.64734	12.305	11.1975	-0.238411	-5.65769	
6.77877	12.3327	11.1633	-0.266813	-5.55393	
6.7096	12.3534	11.1907	-0.234746	-5.64385	
6.7926	12.3465	11.1633	-0.196572	-5.55393	
6.57817	12.388	11.129	-0.202374	-5.80985	
6.76493	12.3811	11.1153	-0.220087	-5.61617	
6.73726	12.3673	11.1221	-0.250016	-5.63001	
6.64734	12.3534	11.081	-0.234136	-5.7061	
6.64043	12.4295	11.0673	-0.214896	-5.78909	
6.63351	12.4157	11.081	-0.198099	-5.78218	
6.61276	12.388	11.0604	-0.211231	-5.77527	
6.64043	12.388	11.0124	-0.184967	-5.7476	
6.63351	12.4019	11.0398	-0.21062	-5.76834	
6.45366	12.4157	10.9713	-0.188632	-5.96202	
6.44675	12.4157	10.9918	-0.184661	-5.96894	
6.41908	12.3742	11.0193	-0.193823	-5.95511	
6.43983	12.3811	10.985	-0.212147	-5.94128	
6.43291	12.4572	10.9918	-0.200237	-6.02427	
6.39833	12.3673	10.937	-0.197183	-5.96895	
6.40524	12.3465	10.9918	-0.182218	-5.94129	
6.29457	12.3465	10.9918	-0.178248	-6.05196	
6.2669	12.312	10.9918	-0.178554	-6.04505	
6.2254	12.3327	10.9987	-0.160535	-6.1073	
6.28073	12.3189	10.9575	-0.178554	-6.03813	
6.34299	12.2428	10.9438	-0.170308	-5.89981	
6.34299	12.2428	10.9713	-0.182829	-5.89981	
6.31532	12.2151	10.937	-0.191686	-5.89981	
6.31532	12.1944	10.9438	-0.16817	-5.87907	
6.37066	12.1736	10.9301	-0.191991	-5.80298	
6.42599	12.1045	10.9095	-0.199626	-5.67849	
6.41908	12.0768	10.8958	-0.184356	-5.65775	
6.39141	12.0561	10.9164	-0.173973	-5.66467	
6.39833	12.0422	10.9095	-0.158397	-5.64392	
6.44675	12.0008	10.9164	-0.17947	-5.55401	
6.41908	11.9454	10.9164	-0.189853	-5.52635	
6.40524	11.9523	10.8958	-0.183745	-5.5471	
6.39833	11.9454	10.9301	-0.162978	-5.5471	
6.43983	11.9109	10.889	-0.1642	-5.47102	
6.46058	11.897	10.937	-0.186494	-5.43644	
6.43291	11.8486	10.8958	-0.20665	-5.4157	
6.50208	11.8624	10.9164	-0.194129	-5.36036	
6.4675	11.7933	10.8753	-0.184661	-5.32579	
6.42599	11.7725	10.9027	-0.154427	-5.34655	
6.41908	11.7933	10.937	-0.166338	-5.37421	
6.48825	11.7587	10.8958	-0.178859	-5.27046	
6.48825	11.6965	10.937	-0.19138	-5.20822	
6.509	11.7103	10.9507	-0.194739	-5.2013	
6.509	11.6757	10.937	-0.149236	-5.16672	
6.53667	11.6481	10.9713	-0.153206	-5.11139	
6.52283	11.6619	10.9644	-0.178248	-5.13906	
6.58509	11.6481	10.9644	-0.179775	-5.06297	
6.59892	11.5927	10.9575	-0.214896	-4.99381	
6.58509	11.6273	11.0124	-0.190769	-5.04223	
6.61276	11.5997	11.0193	-0.168475	-4.98689	
6.69576	11.6066	11.0535	-0.14496	-4.9108	
6.77877	11.5927	11.0193	-0.169086	-4.81397	
6.79952	11.5927	11.0467	-0.193212	-4.79322	
6.77185	11.5858	11.0535	-0.204818	-4.81397	
6.86869	11.6066	11.081	-0.204818	-4.73788	
6.89636	11.6135	11.0673	-0.201458	-4.71712	
6.90328	11.5858	11.1221	-0.21062	-4.68254	
6.94478	11.5997	11.0878	-0.208177	-4.65487	
6.97245	11.5789	11.0398	-0.263759	-4.60646	
6.97936	11.6481	11.0878	-0.224974	-4.6687	
7.00012	11.6204	11.129	-0.199931	-4.62028	
6.93094	11.6826	11.1084	-0.222225	-4.75169	
6.93094	11.6965	11.1221	-0.232303	-4.76552	
6.94478	11.7449	11.1153	-0.215812	-4.8001	
6.97245	11.7864	11.1015	-0.224974	-4.81392	
6.90328	11.8417	11.1427	-0.220393	-4.93842	
6.90328	11.9109	11.0878	-0.213063	-5.00757	
6.89636	11.9178	11.1084	-0.214896	-5.02141	
6.91019	12.0284	11.0878	-0.186799	-5.11822	
6.92403	12.0768	11.1153	-0.228638	-5.1528	
6.87561	12.1391	11.1221	-0.20665	-5.26346	
6.85486	12.1944	11.1153	-0.242992	-5.33953	
6.86177	12.2497	11.1084	-0.233219	-5.38794	
6.84102	12.3258	11.1358	-0.236273	-5.48476	
6.81335	12.4088	11.1015	-0.200542	-5.59542	
6.80644	12.471	11.0741	-0.205734	-5.66457	
6.81335	12.5056	11.1084	-0.21795	-5.69223	
6.7511	12.5955	11.081	-0.244824	-5.84439	
6.77877	12.6577	11.081	-0.246657	-5.87896	
6.79952	12.6992	11.081	-0.256735	-5.8997	
6.80644	12.7753	11.0878	-0.223141	-5.96886	
6.70268	12.8375	11.1015	-0.198099	-6.13485	
6.71651	12.8375	11.0741	-0.215201	-6.12102	
6.66118	12.8583	11.081	-0.222225	-6.1971	
6.69576	12.9067	11.0535	-0.190769	-6.21092	
6.77877	12.9966	11.081	-0.238411	-6.21782	
6.63351	12.9758	11.0535	-0.170613	-6.34233	
6.68884	12.9689	11.0055	-0.207566	-6.28008	
6.62659	13.0243	11.0261	-0.246962	-6.39766	
6.61276	13.0173	10.9713	-0.227722	-6.40458	
6.59892	13.0588	10.9644	-0.192907	-6.45991	
6.63351	13.0934	10.9781	-0.195656	-6.4599	
6.55742	13.0796	10.9644	-0.216728	-6.52215	
6.59892	13.0657	10.9713	-0.227111	-6.46682	
6.52283	13.045	10.9438	-0.215812	-6.52216	
6.60584	13.0657	10.8341	-0.206039	-6.4599	
6.60584	13.1003	10.8821	-0.191075	-6.49448	
6.56434	13.0934	10.8547	-0.199626	-6.52907	
6.61276	13.1142	10.7861	-0.219782	-6.5014	
6.57125	13.1072	10.7724	-0.199931	-6.53598	
6.59201	13.1003	10.7381	-0.222836	-6.50832	
6.55742	13.1349	10.7175	-0.250322	-6.57748	
6.52283	13.1626	10.6627	-0.223447	-6.63973	
6.52975	13.1695	10.6627	-0.184356	-6.63973	
6.50208	13.1833	10.6353	-0.191686	-6.68122	
6.45366	13.1418	10.5873	-0.173973	-6.68815	
6.45366	13.1902	10.6215	-0.222225	-6.73656	
6.43291	13.2248	10.5804	-0.197793	-6.79189	
6.41908	13.2041	10.5118	-0.207566	-6.78498	
6.48825	13.2663	10.5324	-0.205428	-6.77805	
6.37757	13.2041	10.4844	-0.205123	-6.82648	
6.39833	13.2386	10.4638	-0.192907	-6.84031	
6.46058	13.287	10.4844	-0.204512	-6.82646	
6.37757	13.2663	10.4227	-0.185272	-6.88872	
6.41216	13.3078	10.4638	-0.189242	-6.89563	
6.37757	13.3147	10.4295	-0.18741	-6.93713	
6.38449	13.3285	10.4021	-0.198099	-6.94404	
6.37757	13.3424	10.3953	-0.195961	-6.96479	
6.38449	13.3562	10.409	-0.19871	-6.9717	
6.35682	13.3631	10.3747	-0.194434	-7.00629	
6.33607	13.3631	10.3816	-0.187105	-7.02704	
6.28765	13.4254	10.361	-0.194739	-7.1377	
6.31532	13.4599	10.313	-0.188632	-7.14461	
6.3084	13.4254	10.2856	-0.181302	-7.11695	
6.28765	13.4599	10.2787	-0.166948	-7.17228	
6.31532	13.4392	10.2581	-0.166643	-7.12386	
6.28073	13.4323	10.2924	-0.192296	-7.15153	
6.25998	13.4599	10.2444	-0.187715	-7.19995	
6.32224	13.4876	10.2718	-0.176721	-7.16535	
6.30149	13.5291	10.2718	-0.181607	-7.2276	
6.31532	13.4668	10.2718	-0.163589	-7.15152	
6.29457	13.5291	10.2718	-0.178248	-7.23451	
6.35682	13.536	10.1896	-0.174889	-7.17918	
6.42599	13.5567	10.2924	-0.167254	-7.13075	
6.41216	13.5706	10.2581	-0.1755	-7.15842	
6.44675	13.5153	10.2101	-0.185578	-7.06851	
6.43291	13.5014	10.2924	-0.194129	-7.06851	
6.45366	13.5567	10.2444	-0.183134	-7.10308	
6.38449	13.5498	10.2993	-0.14893	-7.16534	
6.37066	13.536	10.265	-0.148014	-7.16534	
6.42599	13.4876	10.217	-0.155038	-7.0616	
6.30149	13.4738	10.2924	-0.177027	-7.17227	
6.37066	13.5014	10.3267	-0.189548	-7.13076	
6.37066	13.453	10.3473	-0.154427	-7.08236	
6.27382	13.4254	10.2924	-0.127858	-7.15153	
6.28765	13.4115	10.361	-0.129079	-7.12387	
6.28765	13.4323	10.3404	-0.165116	-7.14461	
6.3084	13.37	10.3816	-0.165421	-7.06162	
6.28765	13.3009	10.3884	-0.155343	-7.01322	
6.2669	13.294	10.409	-0.158092	-7.02706	
6.21848	13.3009	10.4158	-0.132439	-7.08239	
6.21156	13.2525	10.4295	-0.127247	-7.0409	
6.21156	13.2248	10.4433	-0.161451	-7.01324	
6.2669	13.211	10.4913	-0.151984	-6.94407	
6.2254	13.1971	10.4775	-0.130912	-6.97174	
6.23232	13.2386	10.5187	-0.136409	-7.00632	
6.21848	13.211	10.505	-0.151068	-6.99249	
6.19773	13.1764	10.5187	-0.162673	-6.97866	
6.21848	13.1487	10.5255	-0.129385	-6.93025	
6.15623	13.1764	10.5118	-0.120834	-7.02017	
6.21156	13.1349	10.5804	-0.124193	-6.92334	
6.1839	13.1211	10.601	-0.165421	-6.93717	
6.19773	13.1142	10.6284	-0.1529	-6.91642	
6.1839	13.0519	10.6421	-0.145876	-6.86802	
6.17698	13.0519	10.6627	-0.115947	-6.87493	
6.19081	12.9966	10.697	-0.131217	-6.80578	
6.19773	13.0312	10.7381	-0.146792	-6.83344	
6.15623	12.9551	10.7793	-0.123888	-6.79887	
6.16314	12.9136	10.7861	-0.132744	-6.75046	
6.14931	12.9205	10.8204	-0.116558	-6.77121	
6.17698	12.9482	10.8753	-0.139463	-6.7712	
6.2254	12.8929	10.8958	-0.131828	-6.66746	
6.20465	12.8721	10.9164	-0.133966	-6.66746	
6.23923	12.9067	10.9507	-0.137325	-6.66745	
6.1839	12.8929	11.0193	-0.134882	-6.70896	
6.20465	12.8444	11.0124	-0.117169	-6.6398	
6.21848	12.8168	11.0398	-0.130606	-6.5983	
6.28073	12.796	11.1153	-0.139768	-6.5153	
6.25998	12.8306	11.0947	-0.13305	-6.57063	
6.30149	12.796	11.1427	-0.148014	-6.49455	
6.27382	12.8168	11.1975	-0.150457	-6.54297	
6.32915	12.803	11.1564	-0.141906	-6.4738	
6.32915	12.8168	11.1907	-0.135493	-6.48763	
6.38449	12.8375	11.177	-0.136409	-6.45304	
6.34991	12.7891	11.2113	-0.142822	-6.43922	
6.31532	12.803	11.2455	-0.148319	-6.48763	
6.37757	12.8237	11.2524	-0.152595	-6.44613	
6.41908	12.8721	11.2798	-0.153206	-6.45303	
6.38449	12.9136	11.2593	-0.135187	-6.52911	
6.43983	12.8998	11.2867	-0.14099	-6.45994	
6.37757	12.9205	11.2798	-0.142822	-6.54294	
6.38449	12.9343	11.3141	-0.143738	-6.54986	
6.34299	13.0104	11.3072	-0.135187	-6.66743	
6.36374	13.0865	11.3415	-0.138852	-6.72275	
6.37066	13.1072	11.3415	-0.116253	-6.73658	
6.39141	13.1349	11.3621	-0.134577	-6.74349	
6.30149	13.2594	11.3621	-0.132133	-6.95789	
6.34299	13.3078	11.3415	-0.122361	-6.9648	
6.32224	13.3147	11.3621	-0.148319	-6.99247	
6.30149	13.3147	11.4101	-0.132439	-7.01322	
6.32915	13.4115	11.3621	-0.141906	-7.08237	
6.2669	13.4461	11.3484	-0.135798	-7.1792	
6.29457	13.5291	11.3827	-0.151679	-7.23451	
6.2254	13.536	11.3964	-0.135187	-7.3106	
6.29457	13.6466	11.417	-0.135187	-7.35208	
6.23232	13.6743	11.3758	-0.142211	-7.442	
6.25998	13.702	11.3552	-0.145876	-7.44199	
6.28073	13.702	11.4512	-0.151068	-7.42124	
6.24615	13.7711	11.417	-0.134577	-7.52498	
6.2669	13.8334	11.417	-0.134271	-7.56647	
6.1839	13.8265	11.4718	-0.122971	-7.64256	
6.13548	13.8265	11.5267	-0.126025	-7.69098	
6.14931	13.8403	11.4444	-0.135798	-7.69097	
6.13548	13.8057	11.4444	-0.116864	-7.67023	
6.13548	13.8818	11.4718	-0.129079	-7.7463	
6.08706	13.8057	11.417	-0.128163	-7.71865	
6.05247	13.8679	11.4375	-0.122361	-7.81548	
6.0248	13.8126	11.3964	-0.120528	-7.78782	
6.05247	13.8749	11.3827	-0.12572	-7.82239	
6.08706	13.8334	11.3964	-0.129996	-7.74631	
6.08706	13.785	11.3552	-0.125415	-7.6979	
6.05247	13.8541	11.3415	-0.13305	-7.80164	
6.05939	13.8334	11.3278	-0.115337	-7.77398	
6.05939	13.8541	11.2593	-0.115947	-7.79473	
6.05247	13.8818	11.2318	-0.126331	-7.82931	
6.10089	13.8679	11.1907	-0.120528	-7.76706	
6.09397	13.861	11.2044	-0.128774	-7.76706	
6.08014	13.9164	11.177	-0.0991506	-7.83622	
6.11472	13.8887	11.1701	-0.118085	-7.77397	
6.05939	13.944	11.1015	-0.127858	-7.88463	
6.08706	13.9233	11.1153	-0.130912	-7.83621	
6.07322	13.9578	11.1015	-0.11442	-7.88463	
6.04555	13.9578	11.1153	-0.0896833	-7.91229	
6.01097	13.9855	11.1015	-0.0982344	-7.97454	
6.01788	13.9924	11.081	-0.118696	-7.97454	
6.05247	14.027	11.0604	-0.123277	-7.97453	
5.99022	13.9924	11.0124	-0.110145	-8.00221	
6.03864	14.0339	11.0467	-0.106785	-7.99528	
6.05247	14.0962	11.0398	-0.115642	-8.04369	
5.99713	14.0892	11.0398	-0.107091	-8.09211	
6.04555	14.0892	10.9987	-0.113504	-8.04369	
6.03172	14.1031	10.9987	-0.112588	-8.07135	
6.04555	14.1169	11.0193	-0.113504	-8.07135	
6.05247	14.1377	11.0604	-0.111366	-8.08518	
6.00405	14.2068	10.9918	-0.0884618	-8.20276	
6.01097	14.2068	10.985	-0.103426	-8.19584	
6.03172	14.1791	10.9987	-0.104953	-8.14743	
6.0248	14.2345	10.9575	-0.104648	-8.20967	
6.01097	14.2483	10.9575	-0.102205	-8.23733	
